peak_id	ion_mode	mz	hmdb_accession	name	inchi_key	skeleton	neutral_mass	mod_id	mod_mass
6290	1	188.055348866621	HMDB0038461	1-Isothiocyanato-6-(methylsulfinyl)hexane	XQZVZULJKVALRI-UHFFFAOYSA-N	XQZVZULJKVALRI	205.05950644	+H-H2O	-17.003288216379
6290	1	188.055348866621	HMDB0040590	Benzyl methyl disulfide	NWYGPVZOBBHKLI-UHFFFAOYSA-N	NWYGPVZOBBHKLI	170.02239266	+NH4	18.034374132
6290	1	188.055348866621	HMDB0059964	2,3,4-Trihydroxybenzoic acid	BRRSNXCXLSVPFC-UHFFFAOYSA-N	BRRSNXCXLSVPFC	170.021523292	+NH4	18.034374132
6290	1	188.055348866621	HMDB0242337	(1R,4R,5S,6R)-4-Amino-2-oxabicyclo[3.1.0]hexane-4,6-dicarboxylic acid	YASVRZWVUGJELU-UHFFFAOYSA-N	YASVRZWVUGJELU	187.048072388	+H	1.007276466621
6299	1	187.071333266621	HMDB0000439	2-Furoylglycine	KSPQDMRTZZYQLM-UHFFFAOYSA-N	KSPQDMRTZZYQLM	169.037507704	+NH4	18.034374132
6299	1	187.071333266621	HMDB0011162	L-beta-aspartyl-L-alanine	ARSVRKCVNFIICJ-UHFFFAOYSA-N	ARSVRKCVNFIICJ	204.074621484	+H-H2O	-17.003288216379
6299	1	187.071333266621	HMDB0011667	gamma-Glutamylglycine	ACIJGUBIMXQCMF-BYPYZUCNSA-N	ACIJGUBIMXQCMF	204.074621484	+H-H2O	-17.003288216379
6299	1	187.071333266621	HMDB0012247	L-2,3-Dihydrodipicolinate	UWOCFOFVIBZJGH-UHFFFAOYSA-N	UWOCFOFVIBZJGH	169.037507704	+NH4	18.034374132
6299	1	187.071333266621	HMDB0028683	Alanylaspartic acid	XAEWTDMGFGHWFK-IMJSIDKUSA-N	XAEWTDMGFGHWFK	204.074621484	+H-H2O	-17.003288216379
6299	1	187.071333266621	HMDB0028746	Aspartyl-Alanine	DVUFTQLHHHJEMK-UHFFFAOYSA-N	DVUFTQLHHHJEMK	204.074621484	+H-H2O	-17.003288216379
6299	1	187.071333266621	HMDB0028819	Glutamylglycine	LSPKYLAFTPBWIL-BYPYZUCNSA-N	LSPKYLAFTPBWIL	204.074621484	+H-H2O	-17.003288216379
6299	1	187.071333266621	HMDB0028840	Glycyl-Glutamate	IEFJWDNGDZAYNZ-UHFFFAOYSA-N	IEFJWDNGDZAYNZ	204.074621484	+H-H2O	-17.003288216379
6299	1	187.071333266621	HMDB0061890	Pyroglutamylglycine	MGEFGYONNZYSPY-UHFFFAOYSA-N	MGEFGYONNZYSPY	186.0640568	+H	1.007276466621
6299	1	187.071333266621	HMDB0242487	(2,5-Dihydroxy-1H-pyrrol-3-yl) prop-2-enoate	HUBDBBBGXNEHBE-UHFFFAOYSA-N	HUBDBBBGXNEHBE	169.037507704	+NH4	18.034374132
6299	1	187.071333266621	HMDB0242492	(2,5-Dihydroxypyrrol-1-yl) prop-2-enoate	AHVIUSRMRBCEEO-UHFFFAOYSA-N	AHVIUSRMRBCEEO	169.037507704	+NH4	18.034374132
6299	1	187.071333266621	HMDB0246241	2,5-Dioxopyrrolidin-1-yl acrylate	YXMISKNUHHOXFT-UHFFFAOYSA-N	YXMISKNUHHOXFT	169.037507704	+NH4	18.034374132
6299	1	187.071333266621	HMDB0247503	6-Methyl-N-(2H-tetrazol-5-yl)pyridine-2-carboxamide	UQHAIRDRZJDIBZ-UHFFFAOYSA-N	UQHAIRDRZJDIBZ	204.075958876	+H-H2O	-17.003288216379
6299	1	187.071333266621	HMDB0248356	alpha-AMINO-3-HYDROXY-5-METHYL-4-ISOXAZOLEPROPIONIC ACID	UUDAMDVQRQNNHZ-UHFFFAOYSA-N	UUDAMDVQRQNNHZ	186.0640568	+H	1.007276466621
6299	1	187.071333266621	HMDB0249400	6-Methyl-N-tetrazol-5-yl-2-pyridinecarboxamide	VBNJFJMZDMJMLS-UHFFFAOYSA-N	VBNJFJMZDMJMLS	204.075958876	+H-H2O	-17.003288216379
6318	1	186.016199966621	HMDB0000263	Phosphoenolpyruvic acid	DTBNBXWJWCWCIK-UHFFFAOYSA-N	DTBNBXWJWCWCIK	167.98237488	+NH4	18.034374132
6318	1	186.016199966621	HMDB0000272	Phosphoserine	BZQFBWGGLXLEPQ-REOHCLBHSA-N	BZQFBWGGLXLEPQ	185.008923976	+H	1.007276466621
6319	1	186.016199966621	HMDB0000263	Phosphoenolpyruvic acid	DTBNBXWJWCWCIK-UHFFFAOYSA-N	DTBNBXWJWCWCIK	167.98237488	+NH4	18.034374132
6319	1	186.016199966621	HMDB0000272	Phosphoserine	BZQFBWGGLXLEPQ-REOHCLBHSA-N	BZQFBWGGLXLEPQ	185.008923976	+H	1.007276466621
6322	1	185.128454266621	HMDB0000022	3-Methoxytyramine	DIVQKHQLANKJQO-UHFFFAOYSA-N	DIVQKHQLANKJQO	167.094628656	+NH4	18.034374132
6322	1	185.128454266621	HMDB0002182	Phenylephrine	SONNWYBIRXJNDC-VIFPVBQESA-N	SONNWYBIRXJNDC	167.094628656	+NH4	18.034374132
6322	1	185.128454266621	HMDB0004826	p-Synephrine	YRCWQPVGYLYSOX-UHFFFAOYSA-N	YRCWQPVGYLYSOX	167.094628656	+NH4	18.034374132
6322	1	185.128454266621	HMDB0012162	4-Methoxytyramine	WJXQFVMTIGJBFX-UHFFFAOYSA-N	WJXQFVMTIGJBFX	167.094628656	+NH4	18.034374132
6322	1	185.128454266621	HMDB0014748	Metaraminol	WXFIGDLSSYIKKV-RCOVLWMOSA-N	WXFIGDLSSYIKKV	167.094628656	+NH4	18.034374132
6322	1	185.128454266621	HMDB0015165	Ethinamate	GXRZIMHKGDIBEW-UHFFFAOYSA-N	GXRZIMHKGDIBEW	167.094628656	+NH4	18.034374132
6322	1	185.128454266621	HMDB0028690	Alanylisoleucine	ZSOICJZJSRWNHX-ACZMJKKPSA-N	ZSOICJZJSRWNHX	202.131742436	+H-H2O	-17.003288216379
6322	1	185.128454266621	HMDB0028691	Alanylleucine	RDIKFPRVLJLMER-BQBZGAKWSA-N	RDIKFPRVLJLMER	202.131742436	+H-H2O	-17.003288216379
6322	1	185.128454266621	HMDB0028900	Isoleucyl-Alanine	RCFDOSNHHZGBOY-UHFFFAOYSA-N	RCFDOSNHHZGBOY	202.131742436	+H-H2O	-17.003288216379
6322	1	185.128454266621	HMDB0028922	Leucylalanine	HSQGMTRYSIHDAC-BQBZGAKWSA-N	HSQGMTRYSIHDAC	202.131742436	+H-H2O	-17.003288216379
6322	1	185.128454266621	HMDB0032020	Epinine	NGKZFDYBISXGGS-UHFFFAOYSA-N	NGKZFDYBISXGGS	167.094628656	+NH4	18.034374132
6322	1	185.128454266621	HMDB0038869	Norpandamarilactonine A	LJJVKZSKPLBBSU-UHFFFAOYSA-N	LJJVKZSKPLBBSU	167.094628656	+NH4	18.034374132
6322	1	185.128454266621	HMDB0039837	2-(2-Furanyl)-3-piperidinol	KPVVMDIEDRJBAF-UHFFFAOYSA-N	KPVVMDIEDRJBAF	167.094628656	+NH4	18.034374132
6322	1	185.128454266621	HMDB0060592	4-Hydroxynorephedrine	JAYBQRKXEFDRER-HZGVNTEJSA-N	JAYBQRKXEFDRER	167.094628656	+NH4	18.034374132
6322	1	185.128454266621	HMDB0060807	a-Methyldopamine	KSRGADMGIRTXAF-UHFFFAOYSA-N	KSRGADMGIRTXAF	167.094628656	+NH4	18.034374132
6322	1	185.128454266621	HMDB0061384	N-(3-acetamidopropyl)pyrrolidin-2-one	OAUYENAPBFTAQT-UHFFFAOYSA-N	OAUYENAPBFTAQT	184.121177752	+H	1.007276466621
6322	1	185.128454266621	HMDB0062266	1-(3-Pyridinyl)-1,4-butanediol	RGJHRVMTLGLFPX-UHFFFAOYSA-N	RGJHRVMTLGLFPX	167.094628656	+NH4	18.034374132
6322	1	185.128454266621	HMDB0094713	N-Acetylisoputreanine	YGIAGXACEXFIDU-UHFFFAOYSA-N	YGIAGXACEXFIDU	202.131742436	+H-H2O	-17.003288216379
6322	1	185.128454266621	HMDB0242186	n2-Acetyl,n6-methyllysine	MKWKYAGEJHBUOX-QMMMGPOBSA-N	MKWKYAGEJHBUOX	202.131742436	+H-H2O	-17.003288216379
6322	1	185.128454266621	HMDB0243893	1-Hydroxy-2,2,5,5-tetramethyl-2,5-dihydro-1h-pyrrole-3-carboxamide	GMXOTWPDUBXCMS-UHFFFAOYSA-N	GMXOTWPDUBXCMS	184.121177752	+H	1.007276466621
6322	1	185.128454266621	HMDB0244071	1,2-Diethyl-3-hydroxypyridin-4-one	XIYFEESCIBNMIC-UHFFFAOYSA-N	XIYFEESCIBNMIC	167.094628656	+NH4	18.034374132
6322	1	185.128454266621	HMDB0245339	2,2,3,3-Tetramethylcyclopropanecarbonylurea	KJBMJZDWDYSUGY-UHFFFAOYSA-N	KJBMJZDWDYSUGY	184.121177752	+H	1.007276466621
6322	1	185.128454266621	HMDB0245995	8-Azaspiro[4.5]decane-7,9-dione	YRTHJMQKDCXPAY-UHFFFAOYSA-N	YRTHJMQKDCXPAY	167.094628656	+NH4	18.034374132
6322	1	185.128454266621	HMDB0246272	3h-Phenylalanine	WXSTZZVBULFWJM-UHFFFAOYSA-N	WXSTZZVBULFWJM	167.094628656	+NH4	18.034374132
6322	1	185.128454266621	HMDB0248435	Anhydroecgonine	HZGRVVUQEIBCMS-UHFFFAOYSA-N	HZGRVVUQEIBCMS	167.094628656	+NH4	18.034374132
6322	1	185.128454266621	HMDB0248536	Apronal	KSUUMAWCGDNLFK-UHFFFAOYSA-N	KSUUMAWCGDNLFK	184.121177752	+H	1.007276466621
6322	1	185.128454266621	HMDB0249968	4-[2-(Methoxyamino)ethyl]phenol	UXSVJBHXACJHOU-UHFFFAOYSA-N	UXSVJBHXACJHOU	167.094628656	+NH4	18.034374132
6331	1	185.070939322621	HMDB0003584	Taurocyamine	JKLRIMRKZBSSED-UHFFFAOYSA-N	JKLRIMRKZBSSED	167.036462318	+NH4	18.034374132
6343	1	184.086923766621	HMDB0033141	2-Amino-a-carboline	FJTNLJLPLJDTRM-UHFFFAOYSA-N	FJTNLJLPLJDTRM	183.079647288	+H	1.007276466621
6343	1	184.086923766621	HMDB0250132	Chlorphentermine	ZCKAMNXUHHNZLN-UHFFFAOYSA-N	ZCKAMNXUHHNZLN	183.081477128	+H	1.007276466621
6360	1	182.092403130621	HMDB0042006	Ricinine	PETSAYFQSGAEQY-UHFFFAOYSA-N	PETSAYFQSGAEQY	164.058577496	+NH4	18.034374132
6360	1	182.092403130621	HMDB0060477	gamma-Glutamyl-beta-aminopropiononitrile	VQPVVWAFTIFKDD-LURJTMIESA-N	VQPVVWAFTIFKDD	199.095691276	+H-H2O	-17.003288216379
6360	1	182.092403130621	HMDB0245773	3-(2-Hydroxyethyl)histidine	GTRAYRSSCLGTSF-UHFFFAOYSA-N	GTRAYRSSCLGTSF	199.095691276	+H-H2O	-17.003288216379
6360	1	182.092403130621	HMDB0249059	Benzoylurea	HRYILSDLIGTCOP-UHFFFAOYSA-N	HRYILSDLIGTCOP	164.058577496	+NH4	18.034374132
6371	1	180.086648966621	HMDB0000321	2-Hydroxyadipic acid	OTTXIFWBPRRYOG-UHFFFAOYSA-N	OTTXIFWBPRRYOG	162.05282342	+NH4	18.034374132
6371	1	180.086648966621	HMDB0000345	3-Hydroxyadipic acid	YVOMYDHIQVMMTA-UHFFFAOYSA-N	YVOMYDHIQVMMTA	162.05282342	+NH4	18.034374132
6371	1	180.086648966621	HMDB0000355	3-Hydroxymethylglutaric acid	NPOAOTPXWNWTSH-UHFFFAOYSA-N	NPOAOTPXWNWTSH	162.05282342	+NH4	18.034374132
6371	1	180.086648966621	HMDB0000640	Levoglucosan	TWNIBLMWSKIRAT-VFUOTHLCSA-N	TWNIBLMWSKIRAT	162.05282342	+NH4	18.034374132
6371	1	180.086648966621	HMDB0001514	Glucosamine	MSWZFWKMSRAUBD-IVMDWMLBSA-N	MSWZFWKMSRAUBD	179.079372516	+H	1.007276466621
6371	1	180.086648966621	HMDB0002030	Fructosamine	IXZISFNWUWKBOM-ARQDHWQXSA-N	IXZISFNWUWKBOM	179.079372516	+H	1.007276466621
6371	1	180.086648966621	HMDB0011690	7-Aminomethyl-7-carbaguanine	MEYMBLGOKYDGLZ-UHFFFAOYSA-N	MEYMBLGOKYDGLZ	179.080709908	+H	1.007276466621
6371	1	180.086648966621	HMDB0029169	3-Hydroxy-2-methylglutaric acid	JJSWRLIXMHKPEW-IUYQGCFVSA-N	JJSWRLIXMHKPEW	162.05282342	+NH4	18.034374132
6371	1	180.086648966621	HMDB0029934	D-1-Deoxy-erythro-hexo-2,3-diulose	DTUGXZBPWDHASD-UHFFFAOYSA-N	DTUGXZBPWDHASD	162.05282342	+NH4	18.034374132
6371	1	180.086648966621	HMDB0032873	Diethyl dicarbonate	FFYPMLJYZAEMQB-UHFFFAOYSA-N	FFYPMLJYZAEMQB	162.05282342	+NH4	18.034374132
6371	1	180.086648966621	HMDB0034426	(-)-1-Methylpropyl 1-propenyl disulfide	IOVUOUZQSDBAQN-GQCTYLIASA-N	IOVUOUZQSDBAQN	162.053692788	+NH4	18.034374132
6371	1	180.086648966621	HMDB0041561	D-1,5-Anhydrofructose	OCLOLUFOLJIQDC-UHFFFAOYSA-N	OCLOLUFOLJIQDC	162.05282342	+NH4	18.034374132
6371	1	180.086648966621	HMDB0059758	2-Hydroxy-2-ethylsuccinic acid	YVYGHRNLPUMVBU-UHFFFAOYSA-N	YVYGHRNLPUMVBU	162.05282342	+NH4	18.034374132
6371	1	180.086648966621	HMDB0242589	(2R,3R,4S,5R)-2-Amino-3,4,5,6-tetrahydroxyhexanal	FZHXIRIBWMQPQF-UHFFFAOYSA-N	FZHXIRIBWMQPQF	179.079372516	+H	1.007276466621
6371	1	180.086648966621	HMDB0243826	1-Aminoglucose	WCWOEQFAYSXBRK-UHFFFAOYSA-N	WCWOEQFAYSXBRK	179.079372516	+H	1.007276466621
6371	1	180.086648966621	HMDB0245490	2,5-Anhydro-D-mannose	LKAPTZKZHMOIRE-UHFFFAOYSA-N	LKAPTZKZHMOIRE	162.05282342	+NH4	18.034374132
6371	1	180.086648966621	HMDB0245856	3-Deoxyglucosone	ZGCHLOWZNKRZSN-UHFFFAOYSA-N	ZGCHLOWZNKRZSN	162.05282342	+NH4	18.034374132
6371	1	180.086648966621	HMDB0246074	(2S)-2-[(2S,3S,4R)-3,4-Dihydroxyoxolan-2-yl]-2-hydroxyacetaldehyde	WZYRMLAWNVOIEX-UHFFFAOYSA-N	WZYRMLAWNVOIEX	162.05282342	+NH4	18.034374132
6371	1	180.086648966621	HMDB0247139	2-(2-Hydroxy-1-oxopropoxy)propionic acid	OZZQHCBFUVFZGT-UHFFFAOYSA-N	OZZQHCBFUVFZGT	162.05282342	+NH4	18.034374132
6371	1	180.086648966621	HMDB0247281	Conduritol epoxide	ZHMWOVGZCINIHW-UHFFFAOYSA-N	ZHMWOVGZCINIHW	162.05282342	+NH4	18.034374132
6371	1	180.086648966621	HMDB0247591	9-Ethylguanine	WDOYBEPLTCFIRQ-UHFFFAOYSA-N	WDOYBEPLTCFIRQ	179.080709908	+H	1.007276466621
6377	1	179.063745546621	HMDB0244197	1,4-Benzothiazepine	KYVHGCKMVJDCNV-UHFFFAOYSA-N	KYVHGCKMVJDCNV	161.029920394	+NH4	18.034374132
6377	1	179.063745546621	HMDB0244229	1,5-Benzothiazepine	KJFRSZASZNLCDF-UHFFFAOYSA-N	KJFRSZASZNLCDF	161.029920394	+NH4	18.034374132
6377	1	179.063745546621	HMDB0244644	2-Ethylsulfanyl-1H-benzoimidazole	UGCOPUIBNABIEP-UHFFFAOYSA-N	UGCOPUIBNABIEP	178.05646949	+H	1.007276466621
6377	1	179.063745546621	HMDB0247448	8-Mercaptoquinoline	MHTSJSRDFXZFHQ-UHFFFAOYSA-N	MHTSJSRDFXZFHQ	161.029920394	+NH4	18.034374132
6377	1	179.063745546621	HMDB0249028	Benzothiazepine	FHGWEHGZBUBQKL-UHFFFAOYSA-N	FHGWEHGZBUBQKL	161.029920394	+NH4	18.034374132
6378	1	179.048489366621	HMDB0000078	Cysteinylglycine	ZUKPVRWZDMRIEO-VKHMYHEASA-N	ZUKPVRWZDMRIEO	178.04121335	+H	1.007276466621
6378	1	179.048489366621	HMDB0028838	Glycyl-Cysteine	MFBYPDKTAJXHNI-UHFFFAOYSA-N	MFBYPDKTAJXHNI	178.04121335	+H	1.007276466621
6378	1	179.048489366621	HMDB0245781	3-(4-Fluorobenzoyl)propionic acid	WUYWHIAAQYQKPP-UHFFFAOYSA-N	WUYWHIAAQYQKPP	196.053572308	+H-H2O	-17.003288216379
6393	1	177.086983366621	HMDB0028696	Alanylserine	IPWKGIFRRBGCJO-IMJSIDKUSA-N	IPWKGIFRRBGCJO	176.079706864	+H	1.007276466621
6393	1	177.086983366621	HMDB0028851	Glycyl-Threonine	OLIFSFOFKGKIRH-UHFFFAOYSA-N	OLIFSFOFKGKIRH	176.079706864	+H	1.007276466621
6393	1	177.086983366621	HMDB0029032	Serylalanine	SSJMZMUVNKEENT-IMJSIDKUSA-N	SSJMZMUVNKEENT	176.079706864	+H	1.007276466621
6393	1	177.086983366621	HMDB0029061	Threonylglycine	BIYXEUAFGLTAEM-WUJLRWPWSA-N	BIYXEUAFGLTAEM	176.079706864	+H	1.007276466621
6393	1	177.086983366621	HMDB0029433	L-2-Amino-4-methylenepentanedioic acid	RCCMXKJGURLWPB-UHFFFAOYSA-N	RCCMXKJGURLWPB	159.053157768	+NH4	18.034374132
6393	1	177.086983366621	HMDB0034442	L-trans-alpha-Amino-2-carboxycyclopropaneacetic acid	GZOVEPYOCJWRFC-UHFFFAOYSA-N	GZOVEPYOCJWRFC	159.053157768	+NH4	18.034374132
6393	1	177.086983366621	HMDB0242583	(2R,4S)-Pyrrolidine-2,4-dicarboxylic acid	NRSBQSJHFYZIPH-UHFFFAOYSA-N	NRSBQSJHFYZIPH	159.053157768	+NH4	18.034374132
6393	1	177.086983366621	HMDB0246968	Ethylenediamine-N,N'-diacetic acid	IFQUWYZCAGRUJN-UHFFFAOYSA-N	IFQUWYZCAGRUJN	176.079706864	+H	1.007276466621
6393	1	177.086983366621	HMDB0247090	6-Methylpteridine-2,4-diamine	MFNAKLLYSPINFZ-UHFFFAOYSA-N	MFNAKLLYSPINFZ	176.081044256	+H	1.007276466621
6400	1	176.102967766621	HMDB0000904	Citrulline	RHGKLRLOHDJJDR-BYPYZUCNSA-N	RHGKLRLOHDJJDR	175.095691276	+H	1.007276466621
6400	1	176.102967766621	HMDB0003148	Argininic acid	BMFMQGXDDJALKQ-BYPYZUCNSA-N	BMFMQGXDDJALKQ	175.095691276	+H	1.007276466621
6400	1	176.102967766621	HMDB0031670	1-(Hydroxymethyl)-5,5-dimethyl-2,4-imidazolidinedione	SIQZJFKTROUNPI-UHFFFAOYSA-N	SIQZJFKTROUNPI	158.06914218	+NH4	18.034374132
6400	1	176.102967766621	HMDB0245976	3-Propoxy-1H-pyrazole-4,5-diol	MJUUFCVAIVVBSA-UHFFFAOYSA-N	MJUUFCVAIVVBSA	158.06914218	+NH4	18.034374132
6404	1	176.037590396621	HMDB0246645	S-(2-Carboxyethyl)-L-cysteine	FBPINGSGHKXIQA-UHFFFAOYSA-N	FBPINGSGHKXIQA	193.040879002	+H-H2O	-17.003288216379
6404	1	176.037590396621	HMDB0248986	Benzenesulfonic acid	SRSXLGNVWSONIS-UHFFFAOYSA-N	SRSXLGNVWSONIS	158.003765222	+NH4	18.034374132
6405	1	176.037590306621	HMDB0246645	S-(2-Carboxyethyl)-L-cysteine	FBPINGSGHKXIQA-UHFFFAOYSA-N	FBPINGSGHKXIQA	193.040879002	+H-H2O	-17.003288216379
6405	1	176.037590306621	HMDB0248986	Benzenesulfonic acid	SRSXLGNVWSONIS-UHFFFAOYSA-N	SRSXLGNVWSONIS	158.003765222	+NH4	18.034374132
6408	1	175.118952166621	HMDB0000517	L-Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N	ODKSFYDXXFIFQN	174.111675688	+H	1.007276466621
6408	1	175.118952166621	HMDB0248014	Adipic dihydrazide	IBVAQQYNSHJXBV-UHFFFAOYSA-N	IBVAQQYNSHJXBV	174.111675688	+H	1.007276466621
6411	1	175.086589466621	HMDB0001004	Oxoamide	WOOSCPWOYYLIHS-UHFFFAOYSA-N	WOOSCPWOYYLIHS	192.089877624	+H-H2O	-17.003288216379
6411	1	175.086589466621	HMDB0001324	N'-Hydroxymethylnorcotinine	GQUFOBHEPVFQMD-VIFPVBQESA-N	GQUFOBHEPVFQMD	192.089877624	+H-H2O	-17.003288216379
6411	1	175.086589466621	HMDB0001390	Hydroxycotinine	XOKCJXZZNAUIQN-IENPIDJESA-N	XOKCJXZZNAUIQN	192.089877624	+H-H2O	-17.003288216379
6411	1	175.086589466621	HMDB0001411	Cotinine N-oxide	CIPULDKLIIVIER-VIFPVBQESA-N	CIPULDKLIIVIER	192.089877624	+H-H2O	-17.003288216379
6411	1	175.086589466621	HMDB0001427	5'-Hydroxycotinine	BBNHNZGTKSWIHD-SNVBAGLBSA-N	BBNHNZGTKSWIHD	192.089877624	+H-H2O	-17.003288216379
6411	1	175.086589466621	HMDB0006240	Demethylated antipyrine	KZQYIMCESJLPQH-UHFFFAOYSA-N	KZQYIMCESJLPQH	174.07931294	+H	1.007276466621
6411	1	175.086589466621	HMDB0029739	Indole-3-acetamide	ZOAMBXDOGPRZLP-UHFFFAOYSA-N	ZOAMBXDOGPRZLP	174.07931294	+H	1.007276466621
6411	1	175.086589466621	HMDB0062189	1-nitrosonaphthalene	HXOPMUIUKYURIC-UHFFFAOYSA-N	HXOPMUIUKYURIC	157.052763844	+NH4	18.034374132
6411	1	175.086589466621	HMDB0243983	1-Oxo-2,3-dihydro-1H-indene-4-carboximidamide	ATXHUWAEELZVAF-UHFFFAOYSA-N	ATXHUWAEELZVAF	174.07931294	+H	1.007276466621
6411	1	175.086589466621	HMDB0245883	3-Hydroxy-11-norcytisine	AFTDVOKQJZAVLI-UHFFFAOYSA-N	AFTDVOKQJZAVLI	192.089877624	+H-H2O	-17.003288216379
6411	1	175.086589466621	HMDB0249213	2,3,5,6-Tetramethyl-1H,7H-pyrazolo[1,2-a]pyrazole-1,7-dione	VWKNUUOGGLNRNZ-UHFFFAOYSA-N	VWKNUUOGGLNRNZ	192.089877624	+H-H2O	-17.003288216379
6412	1	175.071333266621	HMDB0000854	Formiminoglutamic acid	NRXIKWMTVXPVEF-BYPYZUCNSA-N	NRXIKWMTVXPVEF	174.0640568	+H	1.007276466621
6412	1	175.071333266621	HMDB0001241	2-Aminomuconic acid	ZRHONLCTYUYMIQ-HSFFGMMNSA-N	ZRHONLCTYUYMIQ	157.037507704	+NH4	18.034374132
6412	1	175.071333266621	HMDB0006028	N-Acetylasparagine	HXFOXFJUNFFYMO-BYPYZUCNSA-N	HXFOXFJUNFFYMO	174.0640568	+H	1.007276466621
6412	1	175.071333266621	HMDB0029048	Serylserine	XZKQVQKUZMAADP-IMJSIDKUSA-N	XZKQVQKUZMAADP	192.074621484	+H-H2O	-17.003288216379
6412	1	175.071333266621	HMDB0242605	(2R,4R)-4-Aminopyrrolidine-2,4-dicarboxylic acid	XZFMJVJDSYRWDQ-UHFFFAOYSA-N	XZFMJVJDSYRWDQ	174.0640568	+H	1.007276466621
6412	1	175.071333266621	HMDB0244630	Succinimidyl acetate	SIFCHNIAAPMMKG-UHFFFAOYSA-N	SIFCHNIAAPMMKG	157.037507704	+NH4	18.034374132
6415	1	174.160088726621	HMDB0246231	N-(3-(Dimethylamino)propyl)acrylamide	ADTJPOBHAXXXFS-UHFFFAOYSA-N	ADTJPOBHAXXXFS	156.126263132	+NH4	18.034374132
6417	1	174.148855366621	HMDB0004362	4-Hydroxynonenal	JVJFIQYAHPMBBX-FNORWQNLSA-N	JVJFIQYAHPMBBX	156.115029752	+NH4	18.034374132
6417	1	174.148855366621	HMDB0013223	Butyrylcholine	YRIBGSCJIMXMPJ-UHFFFAOYSA-N	YRIBGSCJIMXMPJ	173.14157883347	+H	1.007276466621
6417	1	174.148855366621	HMDB0029936	(2S,4R,5S)-Muscarine	UQOFGTXDASPNLL-UHFFFAOYSA-N	UQOFGTXDASPNLL	173.14157883347	+H	1.007276466621
6417	1	174.148855366621	HMDB0031263	2,4-Nonanedione	KFBXUKHERGLHLG-UHFFFAOYSA-N	KFBXUKHERGLHLG	156.115029752	+NH4	18.034374132
6417	1	174.148855366621	HMDB0031271	2-Nonenoic acid	ADLXTJMPCFOTOO-FPLPWBNLSA-N	ADLXTJMPCFOTOO	156.115029752	+NH4	18.034374132
6417	1	174.148855366621	HMDB0031514	6-Butyltetrahydro-2H-pyran-2-one	PXRBWNLUQYZAAX-UHFFFAOYSA-N	PXRBWNLUQYZAAX	156.115029752	+NH4	18.034374132
6417	1	174.148855366621	HMDB0031531	Dihydro-5-pentyl-2(3H)-furanone	OALYTRUKMRCXNH-UHFFFAOYSA-N	OALYTRUKMRCXNH	156.115029752	+NH4	18.034374132
6417	1	174.148855366621	HMDB0032265	cis-Ethyl 4-heptenoate	GITGIBUELGTBSG-WAYWQWQTSA-N	GITGIBUELGTBSG	156.115029752	+NH4	18.034374132
6417	1	174.148855366621	HMDB0032307	Hept-trans-2-en-1-yl acetate	AWCPMVVOGVEPRC-VOTSOKGWSA-N	AWCPMVVOGVEPRC	156.115029752	+NH4	18.034374132
6417	1	174.148855366621	HMDB0032413	Methyl 2-octenoate	CJBQSBZJDJHMLF-BQYQJAHWSA-N	CJBQSBZJDJHMLF	156.115029752	+NH4	18.034374132
6417	1	174.148855366621	HMDB0032491	Prenyl isobutyrate	YSJHMPXIMIOXGU-UHFFFAOYSA-N	YSJHMPXIMIOXGU	156.115029752	+NH4	18.034374132
6417	1	174.148855366621	HMDB0033167	Ethyl cyclohexanecarboxylate	JJOYCHKVKWDMEA-UHFFFAOYSA-N	JJOYCHKVKWDMEA	156.115029752	+NH4	18.034374132
6417	1	174.148855366621	HMDB0034716	4-Oxononanal	MGOKSQNXXRPCMD-UHFFFAOYSA-N	MGOKSQNXXRPCMD	156.115029752	+NH4	18.034374132
6417	1	174.148855366621	HMDB0035307	Quercuslactone a	WNVCMFHPRIBNCW-UHFFFAOYSA-N	WNVCMFHPRIBNCW	156.115029752	+NH4	18.034374132
6417	1	174.148855366621	HMDB0036208	2-Propenyl 2-ethylbutanoate	NBKXNUWCFMZFMM-UHFFFAOYSA-N	NBKXNUWCFMZFMM	156.115029752	+NH4	18.034374132
6417	1	174.148855366621	HMDB0036222	Cyclohexyl propionate	MAMMVUWCKMOLSG-UHFFFAOYSA-N	MAMMVUWCKMOLSG	156.115029752	+NH4	18.034374132
6417	1	174.148855366621	HMDB0037023	2-Hydroxy-2,6,6-trimethylcyclohexanone	FWCGLHYHGUHPRY-UHFFFAOYSA-N	FWCGLHYHGUHPRY	156.115029752	+NH4	18.034374132
6417	1	174.148855366621	HMDB0037618	(E)-3-Heptenyl acetate	AAYIYWGTGAUKQY-AATRIKPKSA-N	AAYIYWGTGAUKQY	156.115029752	+NH4	18.034374132
6417	1	174.148855366621	HMDB0037629	Isobutyl angelate	XDEGQMQKHFPBEW-YVMONPNESA-N	XDEGQMQKHFPBEW	156.115029752	+NH4	18.034374132
6417	1	174.148855366621	HMDB0038272	trans-2-Hexenyl propanoate	LPWKTEHEFDVAQS-VOTSOKGWSA-N	LPWKTEHEFDVAQS	156.115029752	+NH4	18.034374132
6417	1	174.148855366621	HMDB0038275	cis-3-Hexenyl propanoate	LGTLDEUQCOJGFP-WAYWQWQTSA-N	LGTLDEUQCOJGFP	156.115029752	+NH4	18.034374132
